date,Materials,Industrials,Health Care,Real Estate,Consumer Discretionary,Financials,Utilities,Information Technology,Energy,Consumer Staples,Communication Services
2000-01-04,-0.011152504384632732,-0.024056181898846698,-0.012646833687509297,-0.007996438558184476,-0.02587346920420064,-0.029377404159800193,-0.007547746845750096,-0.03956706563565849,-0.006565570393191642,-0.01495467693594823,-0.04099600924240783
2000-01-05,0.014502987477337494,0.009858210351485514,-0.0013901034940271418,0.008318398529225272,0.00571090687628156,-0.003932062556075819,0.0206538559881392,0.013641597783172553,0.0012763897814911046,0.015155618627675557,-0.010760836613010066
2000-01-06,0.01915120114217432,-0.004140046210521933,0.017520144716326454,0.013901631253156665,-0.0007595092580550255,0.007219254628857189,0.005734364059829698,-0.01714080293116074,0.01700870520848144,-0.0122179222509644,-0.008095716745474003
2000-01-07,0.0014631412967731233,0.008534238976123158,0.04703411957154875,0.011037948699275749,0.010003990606722005,0.011716713721085695,0.009706252978307886,0.02591958062917581,0.01903397466931767,0.01028384587604431,0.004164284971282471
2000-01-10,0.0023547467301694228,0.009016368644764024,0.03252053443292877,0.007216809729021157,0.00129822120646068,-0.005658177654563914,-0.007170271277632547,0.05141222230737721,-0.00279995396134206,-0.0019414748563956839,0.02468588597056425
2000-01-11,-0.011987915115384077,-0.001556224131137131,0.010212388013390765,-0.007755933196318735,-0.006254506867825719,-0.012585125357370575,-0.006751103534983566,-0.011575134379017686,-0.0009852345544456974,-0.01719519634823205,-0.025019672829564833
2000-01-12,-0.004536932749832205,0.010111635457858243,0.029745919732640107,-0.008323144375490291,-0.004371262919086471,0.00030029141168612654,0.0016507074129267657,0.004601794314543687,-0.01772237760523336,0.0002257683080571244,-0.014023663419934808
2000-01-13,0.012008787590526157,0.0018308313552305709,0.024709375718283706,0.004139799236243542,0.008441425126645807,0.01750683909155871,0.0099309186077806,0.017203208947608784,0.040440506245967504,0.03642994087014768,0.012385252878921213
2000-01-14,-0.0078264273340683,0.006879975044666125,0.011786846808225459,0.00022207918909012217,-0.009144501828042587,0.0025812159972858116,-0.007985231963825327,0.03565852081221045,0.011049526572587155,-0.004361611277729451,-0.012913336098678969
2000-01-18,-0.0032049110707229526,0.002672583385641496,0.023067043439782733,-0.01257322678803929,0.009576002257432232,-0.008376299457788922,-0.004117851886658129,0.02235171254518775,0.028698964842376766,-0.006801379289356253,-0.018244317637808524
2000-01-19,-0.004999351458690314,0.005773181736017165,0.040736472572545535,-0.004484990493098346,0.00834702114222714,-0.0049239359605875955,0.00849207030403535,0.0010483275413883848,-0.0017339651022464514,-0.023750756047332344,0.00937799564788375
2000-01-20,-0.014888045697553252,0.0017654534838130852,0.012140547391878935,-0.0052045152097465915,-0.0020640854798972567,-0.011933067622149404,0.010014632548146333,0.015597497207272677,-0.010078357728231326,-0.026169276582682144,0.049924749126522824
2000-01-21,-0.001309608785680591,-0.0037576262518863777,0.025050290820421182,0.026767528676793547,-0.009417352319437355,-0.00583642157645696,0.01900385360276473,0.022528227535324186,0.012880985465265796,0.0031679538714696866,0.005227109893234714
2000-01-24,-0.012225173492808666,-0.005952948280523048,0.020961228082448675,-0.012421738627015684,-0.014503492158747047,-0.009955091979812222,-0.01212800292001565,-0.00460073938631996,-0.02234803646786261,-0.01757814042574362,-0.0201278948439816
2000-01-25,-0.012254352264562441,-0.008359994069416867,-0.003083365993031629,-0.006389922977821451,-0.014994406548893956,0.0006203579147189157,-0.009374250735208936,0.0075430972005351505,0.0073970689497139894,-0.011112496526345663,-0.02566211797058884
2000-01-26,0.006940620537982853,0.0041953747478475035,0.05392779291723978,0.0012591154070029332,-0.0002508132063309956,0.0014601459910942966,0.00033582464711111646,-0.013837806481969276,-0.013667036137793773,-0.007994196377316075,0.01309032384009795
2000-01-27,-0.003963573667753288,-0.010466789423592669,-0.01709311421897059,-0.006530076063835283,-0.009250859142133024,0.0014101803358543608,-0.009171609130421414,-0.009377540387520263,-0.02385760012783321,0.0068270266583287265,0.011247399121396417
2000-01-28,-0.009278905768562568,-0.006919876536879642,-0.030945545757057234,-0.0038542340647884513,-0.013530703099978697,-0.003268302674992376,-0.0053599134805815875,-0.04541020287208014,0.0016909581719479145,-0.005813446882906032,-0.02614571865577314
2000-01-31,-0.01505775626490579,-0.005327042366371597,-0.025595314688744538,-0.015990962172415593,-0.013212541715415995,0.0001040420269467078,0.007568030505192507,-0.01908912401680172,0.0058107184056931955,-0.007504828723128083,-0.0023978029048845016
2000-02-01,0.004917453463213282,-0.0010223985418133783,0.015956406938253866,0.009359340920554904,0.0033346811850907166,-0.002177847411427327,0.005748113171872024,0.03468239944211202,0.01679080129556481,-0.010003257939646612,0.002470469435882531
2000-02-02,-0.004280223344721379,0.00947875255534102,0.04058391599970952,-0.0005241207128111485,0.007780515815983884,-0.0007569644864639416,-0.007747931093474591,0.05495981591606897,0.005287093399518793,-0.0037603688788999477,0.005713520292231038
2000-02-03,-0.0042835592232249595,0.008082082954480273,0.005448919341799965,-0.0030088274423190806,0.012445941825569474,0.008057117487182438,0.012653606837173056,0.022502673019880095,0.0064688886944633955,-0.004231964322178725,-0.06509004168617115
2000-02-04,-0.008742789113432568,0.0013863252156235345,0.024132890581474543,-0.0031104586374331427,0.00013894052518088462,0.0018991341549666595,-0.012913302649675057,0.013060266443351247,-0.012749809392345775,-0.012020327169273386,-0.015443604587461569
2000-02-07,-0.004611477254311496,-0.0023581323563809232,0.030756158576840612,-0.005949697302921253,-0.010284294501324929,-0.009544933375525842,-0.00859695760715253,0.010714090525471669,0.0037769019959050373,-0.0014306964876139804,-0.02210368437574425
2000-02-08,0.0022291743449935524,-0.004712360185600731,0.035903344875509814,-0.005917502934919691,0.0023760958873211176,-6.803937753434738e-05,-0.002986898470843151,0.017312419783642258,-0.004299096290710252,0.0021603657088497172,0.003870234053761422
