date,Materials,Industrials,Health Care,Real Estate,Consumer Discretionary,Financials,Utilities,Information Technology,Energy,Consumer Staples,Communication Services
2019-09-26,64.42077692307691,76.41304029850748,75.5857294117647,52.436207142857135,72.71817301587299,58.47888636363637,69.47099999999999,63.46619999999999,50.45006470588235,86.21769375,52.018816666666666
2019-09-27,64.26851153846154,76.0753,74.72987647058824,52.061071428571424,72.56836984126983,58.059824242424234,68.83633333333334,62.3759947368421,50.065864705882355,85.20150625,51.88531666666666
2019-09-30,64.24038461538461,76.38855820895523,74.95776470588235,52.297475000000006,72.74082698412697,58.05397121212122,69.054,62.48047105263157,50.411782352941174,85.59224375,51.95073333333333
2019-10-01,63.98999615384616,74.9746343283582,74.25916470588236,51.64250357142857,72.68846031746033,57.151859090909085,68.67066666666666,61.87545526315789,50.022217647058824,85.95394999999999,52.50106666666666
2019-10-02,62.64413076923076,72.86749104477613,72.34823529411763,51.34961785714286,71.0202238095238,55.844483333333336,67.77666666666666,60.23017894736842,48.214588235294116,84.74635624999999,50.304050000000004
2019-10-03,62.53277307692308,72.68862835820894,72.6679823529412,51.48406428571428,70.47847777777777,55.42608787878788,67.69373333333333,60.23374999999999,48.269252941176475,84.41686875,49.6945
2019-10-04,63.36907692307693,73.97566119402985,74.40937352941178,52.15726785714285,71.66356031746031,56.182134848484836,68.06663333333333,61.60876842105262,47.60984117647059,85.46935624999999,51.27271666666666
2019-10-07,63.71692307692308,74.20104626865671,74.60840294117648,52.30752142857142,71.82264920634918,56.67253484848485,68.50266666666667,62.322250000000004,47.97672941176471,86.01436875,51.31238333333333
2019-10-08,62.83557307692308,73.01005671641792,72.82953529411763,52.009925,70.60873968253969,55.55345454545454,67.84366666666666,60.80641578947368,47.26121176470589,85.02843750000001,50.33316666666666
2019-10-09,62.97580384615385,73.45911492537311,73.40820000000001,52.18896785714284,70.91661746031747,55.85675151515152,67.71067333333333,61.27854473684211,47.59195294117647,85.33920625,50.4293
2019-10-10,63.30096538461538,73.91701492537314,73.73822352941177,52.14631071428571,71.387573015873,56.3071,67.65333333333334,61.475507894736836,47.683311764705884,85.56220625,50.9976
2019-10-11,64.07589615384616,75.46406268656715,75.08435588235295,52.38435,72.70842857142856,57.33891060606061,68.16566666666667,62.810236842105255,48.392835294117646,86.77189375,52.02328333333333
2019-10-14,63.803688461538464,75.36104029850745,74.87492352941176,52.35547142857142,72.55003492063493,57.14511363636365,67.98566666666667,62.43398157894737,47.32546470588235,86.30844375000001,52.259183333333326
2019-10-15,63.454653846153846,75.66782985074626,75.65001764705882,52.44336071428572,73.24475714285714,57.38091666666667,67.35466666666666,62.862057894736836,47.770958823529405,86.12603125000001,52.221399999999996
2019-10-16,63.33881923076924,75.73931641791046,75.84147352941179,49.99476071428572,73.59186825396827,57.38661666666667,67.13044666666667,62.842844736842096,47.906894117647056,85.29403124999999,52.574949999999994
2019-10-17,63.688257692307694,76.4529447761194,76.49039411764704,50.45181071428571,74.12863968253968,57.74521363636364,67.54691999999999,63.31672631578947,46.67128823529412,86.6419125,52.944849999999995
2019-10-18,63.99519615384615,76.55511194029852,76.16991176470587,50.541632142857125,73.79518253968251,57.84976666666666,67.89608,62.66775789473684,46.84897058823529,82.50444705882352,51.83338333333334
2019-10-21,64.23446538461538,77.14594328358208,76.75512058823527,50.99219999999999,74.56067777777778,58.67896212121212,68.30749999999999,63.3087447368421,47.125617647058824,82.5161,52.71046666666666
2019-10-22,63.95859615384615,76.70154477611939,76.53048823529411,51.06610357142857,74.34084126984129,58.23038636363636,68.47833333333332,62.752486842105256,47.77974117647058,81.97780588235294,52.88821666666666
2019-10-23,64.2580076923077,76.99055468750001,76.1980705882353,51.081764285714286,74.26625714285713,58.3220984375,68.542,62.49792368421051,51.299406250000004,79.9797,57.569140000000004
2019-10-24,64.60067307692309,76.71266119402988,76.08722352941176,51.35492857142857,74.64619841269842,57.65671212121212,68.51630666666667,63.20817105263157,48.138958823529414,80.21073529411764,52.59161666666666
2019-10-25,65.46788461538462,77.53061940298508,75.22104117647059,51.39601071428571,75.10404126984126,57.78109545454545,67.86083333333333,63.945921052631576,48.15584117647059,79.80236470588235,53.225649999999995
2019-10-28,66.04480384615385,78.48241641791044,74.8650742857143,51.534025,75.69405873015872,58.297159090909076,67.28092,65.0104947368421,48.459082352941174,80.55586470588236,54.084183333333335
2019-10-29,66.35308076923079,78.19089701492537,75.32047714285714,51.69866428571429,75.42189206349205,58.39957272727272,67.05412666666666,64.16975263157894,47.73060588235294,80.58688235294119,53.84695
2019-10-30,66.20653846153847,78.20956716417909,74.6953142857143,51.632907142857135,74.3605619047619,58.169683333333346,67.23858,63.47308157894737,47.400023529411776,79.51513529411764,52.676883333333336
2019-10-31,65.81768846153847,77.59212238805969,73.80897999999999,51.749757142857135,74.14768412698412,57.42041666666666,67.53098666666666,63.95343421052631,45.931152941176464,80.08933529411765,49.971383333333335
2019-11-01,65.9575,78.72847761194029,75.55622857142859,51.43591428571429,74.91345714285714,57.94244090909092,67.57733333333333,65.37383421052633,46.96917058823529,81.3802,50.43873333333333
2019-11-04,66.32763461538461,79.50528208955224,76.56343999999997,51.66696785714285,75.26755238095235,58.479099999999995,66.36164666666667,66.34564210526315,50.70328823529412,80.54231764705884,50.14084999999999
2019-11-05,66.37638461538462,80.15265820895522,76.78645142857143,51.137457142857144,75.94051746031745,58.918424242424244,65.78309333333334,66.72569999999999,51.27968235294117,80.3839588235294,51.398533333333326
